Subject,Trial,Action,Covered1,Covered2,Warning,Outcome
599,21,1, 0,1, 1,-5
599,21,1, 0,1, 0,10
599,22,3, 3,2, 2,-5
599,22,0, 3,2, 1,5
599,22,0, 3,2, 0,5
599,22,3, 3,2, 0,-5
599,22,-1, 3,2, 1,0
599,22,-1, 3,2, 0,10
599,23,1, 1,0, 2,-5
599,23,2, 1,0, 0,5
599,23,1, 1,0, 1,-5
599,23,2, 1,0, 0,5
599,23,-1, 1,0, 1,0
599,23,-1, 1,0, 1,-10
599,24,2, 3,0, 2,5
599,24,2, 3,0, 1,5
599,24,2, 3,0, 1,5
599,24,2, 3,0, 1,5
599,24,3, 3,0, 1,-5
599,24,3, 3,0, 0,10
599,25,-1, 1,2, 2,0
599,25,-1, 1,2, 1,10
599,26,3, 3,2, 2,-5
599,26,0, 3,2, 1,5
599,26,1, 3,2, 0,5
599,26,-1, 3,2, 0,0
599,26,-1, 3,2, 0,10
599,27,-1, 2,0, 2,0
599,27,-1, 2,0, 0,-10
599,28,0, 1,3, 2,5
599,28,2, 1,3, 0,5
599,28,2, 1,3, 0,5
599,28,2, 1,3, 0,5
599,28,2, 1,3, 0,5
599,28,2, 1,3, 0,10
599,29,2, 0,1, 2,5
599,29,3, 0,1, 1,5
599,29,2, 0,1, 1,5
599,29,2, 0,1, 1,5
599,29,2, 0,1, 1,5
599,29,2, 0,1, 1,0
599,30,3, 2,3, 2,-5
599,30,0, 2,3, 1,5
599,30,2, 2,3, 0,-5
599,30,-1, 2,3, 1,0
599,30,-1, 2,3, 0,-10
600,1,3, 3,1, 2,-5
600,1,-1, 3,1, 1,0
600,1,-1, 3,1, 0,10
600,2,0, 2,1, 2,5
600,2,0, 2,1, 1,5
600,2,1, 2,1, 1,-5
600,2,-1, 2,1, 0,0
600,2,-1, 2,1, 1,10
600,3,-1, 2,1, 2,0
600,3,-1, 2,1, 1,10
600,4,2, 1,0, 2,5
600,4,1, 1,0, 0,-5
600,4,2, 1,0, 1,5
600,4,1, 1,0, 0,-5
600,4,2, 1,0, 1,5
600,4,2, 1,0, 0,10
600,5,1, 2,0, 2,5
600,5,1, 2,0, 1,5
600,5,-1, 2,0, 1,0
600,5,-1, 2,0, 1,10
600,6,0, 2,3, 2,5
600,6,2, 2,3, 0,-5
600,6,3, 2,3, 1,-5
600,6,3, 2,3, 1,-5
600,6,3, 2,3, 1,-5
600,6,3, 2,3, 1,-10
600,7,-1, 2,0, 2,0
600,7,-1, 2,0, 1,-10
600,8,3, 3,1, 2,-5
600,8,-1, 3,1, 0,0
600,8,-1, 3,1, 1,-10
600,9,0, 3,0, 2,-5
600,9,3, 3,0, 0,-5
600,9,3, 3,0, 0,-5
600,9,0, 3,0, 0,-5
600,9,3, 3,0, 0,-5
600,9,3, 3,0, 0,-10
600,10,1, 2,0, 2,5
600,10,0, 2,0, 1,-5
600,10,2, 2,0, 0,-5
600,10,-1, 2,0, 0,0
600,10,-1, 2,0, 1,0
600,11,2, 2,3, 2,-5
600,11,1, 2,3, 1,5
600,11,1, 2,3, 0,5
600,11,1, 2,3, 0,5
600,11,1, 2,3, 0,5
600,11,1, 2,3, 0,10
600,12,-1, 0,1, 2,0
600,12,-1, 0,1, 0,10
600,13,1, 3,1, 2,-5
600,13,3, 3,1, 0,-5
600,13,3, 3,1, 0,-5
600,13,1, 3,1, 0,-5
600,13,3, 3,1, 0,-5
600,13,3, 3,1, 0,0
600,14,3, 3,1, 2,-5
600,14,-1, 3,1, 1,0
600,14,-1, 3,1, 0,10
600,15,0, 1,0, 2,-5
600,15,0, 1,0, 0,-5
600,15,2, 1,0, 0,5
600,15,-1, 1,0, 1,0
600,15,-1, 1,0, 1,10
600,16,1, 3,2, 2,5
600,16,3, 3,2, 1,-5
600,16,2, 3,2, 0,-5
600,16,0, 3,2, 0,5
600,16,2, 3,2, 1,-5
600,16,2, 3,2, 0,0
600,17,2, 0,1, 2,5
600,17,0, 0,1, 1,-5
600,17,1, 0,1, 0,-5
600,17,0, 0,1, 0,-5
600,17,0, 0,1, 0,-5
600,17,0, 0,1, 0,-10
600,18,2, 3,1, 2,5
600,18,-1, 3,1, 0,0
600,18,-1, 3,1, 0,-10
600,19,-1, 3,1, 2,0
600,19,-1, 3,1, 0,0
600,20,1, 0,2, 2,5
600,20,2, 0,2, 0,-5
600,20,3, 0,2, 1,5
600,20,2, 0,2, 0,-5
600,20,0, 0,2, 1,-5
600,20,0, 0,2, 1,-10
600,21,0, 1,0, 2,-5
600,21,2, 1,0, 0,5
600,21,1, 1,0, 1,-5
600,21,-1, 1,0, 0,0
600,21,-1, 1,0, 1,-10
600,22,2, 0,1, 2,5
600,22,-1, 0,1, 0,0
600,22,-1, 0,1, 0,-10
600,23,-1, 1,0, 2,0
600,23,-1, 1,0, 0,10
600,24,3, 3,0, 2,-5
600,24,2, 3,0, 1,5
600,24,1, 3,0, 0,5
600,24,1, 3,0, 0,5
600,24,2, 3,0, 0,5
600,24,2, 3,0, 0,10
600,25,1, 0,3, 2,5
600,25,-1, 0,3, 0,0
600,25,-1, 0,3, 0,0
600,26,1, 3,2, 2,5
600,26,-1, 3,2, 1,0
600,26,-1, 3,2, 1,-10
600,27,0, 3,2, 2,5
600,27,1, 3,2, 0,5
600,27,1, 3,2, 0,5
600,27,1, 3,2, 0,5
600,27,0, 3,2, 0,5
600,27,0, 3,2, 0,10
600,28,3, 1,2, 2,5
600,28,-1, 1,2, 1,0
600,28,-1, 1,2, 1,10
600,29,2, 2,3, 2,-5
600,29,2, 2,3, 0,-5
600,29,2, 2,3, 0,-5
600,29,1, 2,3, 0,5
600,29,3, 2,3, 1,-5
600,29,3, 2,3, 0,-10
600,30,-1, 0,1, 2,0
600,30,-1, 0,1, 1,-10
601,1,0, 3,0, 2,-5
601,1,2, 3,0, 1,5
601,1,-1, 3,0, 0,0
601,1,-1, 3,0, 0,-10
601,2,3, 0,3, 2,-5
601,2,2, 0,3, 0,5
601,2,-1, 0,3, 1,0
601,2,-1, 0,3, 1,0
601,3,-1, 0,3, 2,0
601,3,-1, 0,3, 0,10
601,4,1, 0,2, 2,5
601,4,3, 0,2, 0,5
601,4,3, 0,2, 0,5
601,4,3, 0,2, 0,5
601,4,3, 0,2, 0,5
601,4,3, 0,2, 0,10
601,5,2, 2,0, 2,-5
601,5,0, 2,0, 1,-5
601,5,1, 2,0, 1,5
601,5,1, 2,0, 0,5
601,5,1, 2,0, 0,5
601,5,1, 2,0, 0,10
601,6,0, 2,0, 2,-5
601,6,3, 2,0, 1,5
601,6,-1, 2,0, 0,0
601,6,-1, 2,0, 0,0
601,7,1, 2,1, 2,-5
601,7,0, 2,1, 0,5
601,7,2, 2,1, 1,-5
601,7,0, 2,1, 0,5
601,7,2, 2,1, 1,-5
601,7,2, 2,1, 0,-10
601,8,-1, 0,1, 2,0
601,8,-1, 0,1, 1,-10
601,9,3, 0,3, 2,-5
601,9,1, 0,3, 1,5
601,9,0, 0,3, 0,-5
601,9,3, 0,3, 1,-5
601,9,3, 0,3, 1,-5
601,9,3, 0,3, 1,-10
601,10,0, 3,2, 2,5
601,10,1, 3,2, 0,5
601,10,-1, 3,2, 0,0
601,10,-1, 3,2, 0,-10
601,11,-1, 3,0, 2,0
601,11,-1, 3,0, 1,10
601,12,1, 1,3, 2,-5
601,12,2, 1,3, 1,5
601,12,3, 1,3, 0,-5
601,12,-1, 1,3, 1,0
601,12,-1, 1,3, 0,0
601,13,2, 1,0, 2,5
601,13,1, 1,0, 1,-5
601,13,0, 1,0, 0,-5
601,13,0, 1,0, 0,-5
601,13,2, 1,0, 0,5
601,13,2, 1,0, 1,0
601,14,3, 1,0, 2,5
601,14,2, 1,0, 1,5
601,14,2, 1,0, 1,5
601,14,2, 1,0, 1,5
601,14,1, 1,0, 1,-5
601,14,1, 1,0, 0,-10
601,15,-1, 3,0, 2,0
601,15,-1, 3,0, 0,10
601,16,2, 2,3, 2,-5
601,16,-1, 2,3, 0,0
601,16,-1, 2,3, 1,10
601,17,-1, 3,1, 2,0
601,17,-1, 3,1, 1,0
601,18,1, 3,2, 2,5
601,18,0, 3,2, 1,5
601,18,0, 3,2, 1,5
601,18,0, 3,2, 1,5
601,18,0, 3,2, 1,5
601,18,0, 3,2, 1,10
601,19,0, 0,3, 2,-5
601,19,2, 0,3, 1,5
601,19,1, 0,3, 0,5
601,19,2, 0,3, 0,5
601,19,3, 0,3, 0,-5
601,19,3, 0,3, 1,-10
601,20,3, 0,3, 2,-5
601,20,2, 0,3, 1,5
601,20,-1, 0,3, 0,0
601,20,-1, 0,3, 0,0
601,21,0, 1,3, 2,5
601,21,1, 1,3, 1,-5
601,21,1, 1,3, 0,-5
601,21,3, 1,3, 0,-5
601,21,1, 1,3, 0,-5
601,21,1, 1,3, 0,10
601,22,2, 0,3, 2,5
601,22,2, 0,3, 0,5
601,22,2, 0,3, 0,5
601,22,2, 0,3, 0,5
601,22,2, 0,3, 0,5
601,22,2, 0,3, 0,10
601,23,2, 2,3, 2,-5
601,23,1, 2,3, 1,5
601,23,1, 2,3, 0,5
601,23,2, 2,3, 0,-5
601,23,-1, 2,3, 1,0
601,23,-1, 2,3, 0,-10
601,24,1, 1,0, 2,-5
601,24,0, 1,0, 1,-5
601,24,0, 1,0, 1,-5
601,24,3, 1,0, 1,5
601,24,0, 1,0, 0,-5
601,24,0, 1,0, 1,-10
601,25,-1, 2,0, 2,0
601,25,-1, 2,0, 0,0
601,26,0, 3,0, 2,-5
601,26,2, 3,0, 1,5
601,26,1, 3,0, 0,5
601,26,1, 3,0, 0,5
601,26,1, 3,0, 0,5
601,26,1, 3,0, 0,-10
601,27,2, 1,0, 2,5
601,27,3, 1,0, 0,5
601,27,3, 1,0, 0,5
601,27,3, 1,0, 0,5
601,27,3, 1,0, 0,5
601,27,3, 1,0, 0,10
601,28,-1, 0,3, 2,0
601,28,-1, 0,3, 1,-10
601,29,3, 3,0, 2,-5
601,29,-1, 3,0, 1,0
601,29,-1, 3,0, 0,-10
601,30,1, 3,0, 2,5
601,30,1, 3,0, 0,5
601,30,1, 3,0, 0,5
601,30,2, 3,0, 0,5
601,30,1, 3,0, 0,5
601,30,1, 3,0, 0,10
602,1,2, 0,1, 2,5
602,1,3, 0,1, 0,5
602,1,3, 0,1, 0,5
602,1,-1, 0,1, 0,0
602,1,-1, 0,1, 0,-10
602,2,3, 3,1, 2,-5
602,2,2, 3,1, 1,5
602,2,2, 3,1, 0,5
602,2,0, 3,1, 0,5
602,2,0, 3,1, 0,5
602,2,0, 3,1, 0,10
602,3,-1, 2,1, 2,0
602,3,-1, 2,1, 1,0
602,4,0, 3,2, 2,5
602,4,3, 3,2, 1,-5
602,4,1, 3,2, 0,5
602,4,0, 3,2, 1,5
602,4,0, 3,2, 1,5
602,4,0, 3,2, 1,10
602,5,1, 0,3, 2,5
602,5,-1, 0,3, 0,0
602,5,-1, 0,3, 0,0
602,6,2, 0,1, 2,5
602,6,2, 0,1, 0,5
602,6,0, 0,1, 0,-5
602,6,1, 0,1, 1,-5
602,6,1, 0,1, 1,-5
602,6,1, 0,1, 1,-10
602,7,1, 1,3, 2,-5
602,7,2, 1,3, 1,5
602,7,3, 1,3, 0,-5
602,7,2, 1,3, 1,5
602,7,2, 1,3, 0,5
602,7,2, 1,3, 0,-10
602,8,3, 0,2, 2,5
602,8,-1, 0,2, 0,0
602,8,-1, 0,2, 0,-10
602,9,-1, 0,3, 2,0
602,9,-1, 0,3, 0,-10
602,10,2, 0,3, 2,5
602,10,-1, 0,3, 1,0
602,10,-1, 0,3, 1,0
602,11,0, 3,1, 2,5
602,11,2, 3,1, 1,5
602,11,3, 3,1, 1,-5
602,11,2, 3,1, 0,5
602,11,3, 3,1, 1,-5
602,11,3, 3,1, 0,10
602,12,2, 3,2, 2,-5
602,12,1, 3,2, 0,5
602,12,0, 3,2, 1,5
602,12,0, 3,2, 1,5
602,12,0, 3,2, 1,5
602,12,0, 3,2, 1,10
602,13,0, 3,2, 2,5
602,13,2, 3,2, 1,-5
602,13,2, 3,2, 0,-5
602,13,2, 3,2, 0,-5
602,13,2, 3,2, 0,-5
602,13,2, 3,2, 0,-10
602,14,1, 0,3, 2,5
602,14,-1, 0,3, 1,0
602,14,-1, 0,3, 1,-10
602,15,3, 0,1, 2,5
602,15,-1, 0,1, 0,0
602,15,-1, 0,1, 0,0
602,16,-1, 1,3, 2,0
602,16,-1, 1,3, 0,10
602,17,1, 2,1, 2,-5
602,17,0, 2,1, 0,5
602,17,2, 2,1, 1,-5
602,17,1, 2,1, 0,-5
602,17,1, 2,1, 0,-5
602,17,1, 2,1, 0,-10
602,18,2, 2,1, 2,-5
602,18,-1, 2,1, 1,0
602,18,-1, 2,1, 0,10
602,19,3, 1,2, 2,5
602,19,3, 1,2, 0,5
602,19,3, 1,2, 0,5
602,19,3, 1,2, 0,5
602,19,3, 1,2, 0,5
602,19,3, 1,2, 0,10
602,20,0, 2,1, 2,5
602,20,0, 2,1, 1,5
602,20,3, 2,1, 1,5
602,20,3, 2,1, 1,5
602,20,1, 2,1, 1,-5
602,20,1, 2,1, 0,10
602,21,3, 3,0, 2,-5
602,21,0, 3,0, 0,-5
602,21,-1, 3,0, 0,0
602,21,-1, 3,0, 1,-10
602,22,1, 2,3, 2,5
602,22,2, 2,3, 1,-5
602,22,3, 2,3, 0,-5
602,22,3, 2,3, 0,-5
602,22,2, 2,3, 0,-5
602,22,2, 2,3, 0,-10
602,23,0, 1,3, 2,5
602,23,1, 1,3, 0,-5
602,23,-1, 1,3, 1,0
602,23,-1, 1,3, 0,-10
602,24,-1, 2,0, 2,0
602,24,-1, 2,0, 0,0
602,25,0, 3,1, 2,5
602,25,0, 3,1, 1,5
602,25,3, 3,1, 1,-5
602,25,0, 3,1, 0,5
602,25,2, 3,1, 1,5
602,25,2, 3,1, 1,10
602,26,2, 2,3, 2,-5
602,26,0, 2,3, 0,5
602,26,0, 2,3, 1,5
602,26,3, 2,3, 1,-5
602,26,-1, 2,3, 0,0
602,26,-1, 2,3, 1,10
602,27,0, 0,2, 2,-5
602,27,2, 0,2, 1,-5
602,27,1, 0,2, 1,5
602,27,2, 0,2, 0,-5
602,27,-1, 0,2, 1,0
602,27,-1, 0,2, 0,-10
602,28,0, 1,3, 2,5
602,28,0, 1,3, 0,5
602,28,0, 1,3, 0,5
602,28,0, 1,3, 0,5
602,28,0, 1,3, 0,5
602,28,0, 1,3, 0,10
602,29,-1, 0,3, 2,0
602,29,-1, 0,3, 0,-10
602,30,3, 1,3, 2,-5
602,30,3, 1,3, 0,-5
602,30,0, 1,3, 0,5
602,30,0, 1,3, 1,5
602,30,1, 1,3, 1,-5
602,30,1, 1,3, 0,10
603,1,1, 0,3, 2,5
603,1,-1, 0,3, 0,0
603,1,-1, 0,3, 0,0
603,2,0, 3,1, 2,5
603,2,-1, 3,1, 1,0
603,2,-1, 3,1, 1,10
603,3,2, 1,3, 2,5
603,3,1, 1,3, 1,-5
603,3,0, 1,3, 0,5
603,3,3, 1,3, 1,-5
603,3,0, 1,3, 0,5
603,3,0, 1,3, 1,-10
603,4,3, 1,3, 2,-5
603,4,2, 1,3, 0,5
603,4,0, 1,3, 1,5
603,4,0, 1,3, 1,5
603,4,0, 1,3, 1,5
603,4,0, 1,3, 1,10
603,5,-1, 1,3, 2,0
603,5,-1, 1,3, 0,-10
603,6,2, 2,3, 2,-5
603,6,1, 2,3, 0,5
603,6,-1, 2,3, 1,0
603,6,-1, 2,3, 1,0
603,7,1, 2,1, 2,-5
603,7,2, 2,1, 1,-5
603,7,2, 2,1, 1,-5
603,7,2, 2,1, 1,-5
603,7,2, 2,1, 1,-5
603,7,2, 2,1, 1,-10
603,8,0, 3,0, 2,-5
603,8,1, 3,0, 1,5
603,8,2, 3,0, 0,5
603,8,2, 3,0, 0,5
603,8,1, 3,0, 0,5
603,8,1, 3,0, 0,10
603,9,0, 3,0, 2,-5
603,9,0, 3,0, 0,-5
603,9,3, 3,0, 0,-5
603,9,3, 3,0, 0,-5
603,9,3, 3,0, 0,-5
603,9,3, 3,0, 0,-10
603,10,-1, 2,3, 2,0
603,10,-1, 2,3, 0,0
603,11,1, 3,1, 2,-5
603,11,-1, 3,1, 1,0
603,11,-1, 3,1, 0,-10
603,12,3, 1,2, 2,5
603,12,0, 1,2, 1,5
603,12,1, 1,2, 1,-5
603,12,2, 1,2, 0,-5
603,12,2, 1,2, 0,-5
603,12,2, 1,2, 0,-10
603,13,2, 0,3, 2,5
603,13,0, 0,3, 0,-5
603,13,1, 0,3, 1,5
603,13,1, 0,3, 0,5
603,13,0, 0,3, 0,-5
603,13,0, 0,3, 1,-10
603,14,-1, 3,0, 2,0
603,14,-1, 3,0, 0,0
603,15,3, 1,3, 2,-5
603,15,1, 1,3, 0,-5
603,15,1, 1,3, 0,-5
603,15,1, 1,3, 0,-5
603,15,3, 1,3, 0,-5
603,15,3, 1,3, 0,-10
603,16,1, 0,3, 2,5
603,16,-1, 0,3, 0,0
603,16,-1, 0,3, 0,0
603,17,3, 2,0, 2,5
603,17,0, 2,0, 0,-5
603,17,-1, 2,0, 1,0
603,17,-1, 2,0, 0,-10
603,18,2, 3,2, 2,-5
603,18,-1, 3,2, 0,0
603,18,-1, 3,2, 1,10
603,19,1, 0,2, 2,5
603,19,-1, 0,2, 1,0
603,19,-1, 0,2, 1,0
603,20,3, 0,2, 2,5
603,20,2, 0,2, 0,-5
603,20,2, 0,2, 1,-5
603,20,2, 0,2, 1,-5
603,20,0, 0,2, 1,-5
603,20,0, 0,2, 1,-10
603,21,-1, 0,1, 2,0
603,21,-1, 0,1, 0,0
603,22,-1, 3,1, 2,0
603,22,-1, 3,1, 1,-10
603,23,0, 2,3, 2,5
603,23,-1, 2,3, 0,0
603,23,-1, 2,3, 0,-10
603,24,1, 1,3, 2,-5
603,24,0, 1,3, 0,5
603,24,2, 1,3, 1,5
603,24,3, 1,3, 1,-5
603,24,-1, 1,3, 0,0
603,24,-1, 1,3, 1,10
603,25,1, 0,2, 2,5
603,25,2, 0,2, 0,-5
603,25,1, 0,2, 1,5
603,25,3, 0,2, 0,5
603,25,2, 0,2, 0,-5
603,25,2, 0,2, 1,-10
603,26,0, 3,2, 2,5
603,26,-1, 3,2, 1,0
603,26,-1, 3,2, 1,0
603,27,0, 2,0, 2,-5
603,27,2, 2,0, 1,-5
603,27,1, 2,0, 1,5
603,27,0, 2,0, 0,-5
603,27,1, 2,0, 1,5
603,27,1, 2,0, 0,0
603,28,1, 3,2, 2,5
603,28,3, 3,2, 0,-5
603,28,1, 3,2, 1,5
603,28,-1, 3,2, 0,0
603,28,-1, 3,2, 0,0
603,29,2, 3,2, 2,-5
603,29,-1, 3,2, 0,0
603,29,-1, 3,2, 1,0
603,30,0, 2,3, 2,5
603,30,3, 2,3, 0,-5
603,30,-1, 2,3, 1,0
603,30,-1, 2,3, 0,-10
604,1,-1, 1,2, 2,0
604,1,-1, 1,2, 0,10
604,2,2, 3,2, 2,-5
604,2,0, 3,2, 0,5
604,2,0, 3,2, 1,5
604,2,0, 3,2, 1,5
604,2,2, 3,2, 1,-5
604,2,2, 3,2, 0,10
604,3,1, 1,0, 2,-5
604,3,-1, 1,0, 0,0
604,3,-1, 1,0, 1,0
604,4,3, 1,0, 2,5
604,4,2, 1,0, 0,5
604,4,2, 1,0, 0,5
604,4,1, 1,0, 0,-5
604,4,1, 1,0, 1,-5
604,4,1, 1,0, 1,10
604,5,0, 1,0, 2,-5
604,5,2, 1,0, 1,5
604,5,3, 1,0, 0,5
604,5,3, 1,0, 0,5
604,5,3, 1,0, 0,5
604,5,3, 1,0, 0,10
604,6,-1, 1,2, 2,0
604,6,-1, 1,2, 1,0
604,7,2, 2,1, 2,-5
604,7,0, 2,1, 0,5
604,7,0, 2,1, 1,5
604,7,3, 2,1, 1,5
604,7,0, 2,1, 1,5
604,7,0, 2,1, 1,10
604,8,1, 3,0, 2,5
604,8,1, 3,0, 1,5
604,8,1, 3,0, 1,5
604,8,1, 3,0, 1,5
604,8,1, 3,0, 1,5
604,8,1, 3,0, 1,0
604,9,3, 3,1, 2,-5
604,9,1, 3,1, 0,-5
604,9,-1, 3,1, 0,0
604,9,-1, 3,1, 1,-10
604,10,0, 0,2, 2,-5
604,10,0, 0,2, 0,-5
604,10,2, 0,2, 0,-5
604,10,2, 0,2, 0,-5
604,10,2, 0,2, 0,-5
604,10,2, 0,2, 0,-10
604,11,-1, 3,0, 2,0
604,11,-1, 3,0, 1,10
604,12,1, 1,2, 2,-5
604,12,1, 1,2, 0,-5
604,12,0, 1,2, 0,5
604,12,0, 1,2, 1,5
604,12,2, 1,2, 1,-5
604,12,2, 1,2, 0,10
604,13,-1, 0,2, 2,0
604,13,-1, 0,2, 1,10
604,14,2, 2,0, 2,-5
604,14,0, 2,0, 1,-5
604,14,0, 2,0, 1,-5
604,14,2, 2,0, 1,-5
604,14,0, 2,0, 1,-5
604,14,0, 2,0, 1,-10
604,15,3, 3,2, 2,-5
604,15,3, 3,2, 1,-5
604,15,-1, 3,2, 1,0
604,15,-1, 3,2, 0,10
604,16,-1, 2,0, 2,0
604,16,-1, 2,0, 0,0
604,17,-1, 1,3, 2,0
604,17,-1, 1,3, 0,-10
604,18,1, 3,0, 2,5
604,18,1, 3,0, 1,5
604,18,1, 3,0, 1,5
604,18,1, 3,0, 1,5
604,18,2, 3,0, 1,5
604,18,2, 3,0, 1,10
604,19,2, 1,3, 2,5
604,19,-1, 1,3, 1,0
604,19,-1, 1,3, 1,0
604,20,0, 1,2, 2,5
604,20,1, 1,2, 0,-5
604,20,1, 1,2, 1,-5
604,20,3, 1,2, 1,5
604,20,0, 1,2, 0,5
604,20,0, 1,2, 0,0
604,21,2, 3,1, 2,5
604,21,3, 3,1, 1,-5
604,21,3, 3,1, 0,-5
604,21,3, 3,1, 0,-5
604,21,3, 3,1, 0,-5
604,21,3, 3,1, 0,-10
604,22,-1, 1,2, 2,0
604,22,-1, 1,2, 1,10
604,23,3, 2,3, 2,-5
604,23,0, 2,3, 0,5
604,23,-1, 2,3, 1,0
604,23,-1, 2,3, 1,-10
604,24,1, 3,2, 2,5
604,24,1, 3,2, 0,5
604,24,-1, 3,2, 0,0
604,24,-1, 3,2, 0,10
604,25,2, 0,1, 2,5
604,25,1, 0,1, 1,-5
604,25,0, 0,1, 0,-5
604,25,2, 0,1, 0,5
604,25,3, 0,1, 1,5
604,25,3, 0,1, 1,-10
604,26,0, 2,1, 2,5
604,26,1, 2,1, 0,-5
604,26,-1, 2,1, 1,0
604,26,-1, 2,1, 0,0
604,27,0, 2,1, 2,5
604,27,2, 2,1, 1,-5
604,27,0, 2,1, 0,5
604,27,3, 2,1, 1,5
604,27,3, 2,1, 1,5
604,27,3, 2,1, 1,10
604,28,2, 3,0, 2,5
604,28,1, 3,0, 1,5
604,28,3, 3,0, 1,-5
604,28,0, 3,0, 0,-5
604,28,2, 3,0, 0,5
604,28,2, 3,0, 1,-10
604,29,1, 1,2, 2,-5
604,29,1, 1,2, 1,-5
604,29,-1, 1,2, 1,0
604,29,-1, 1,2, 0,10
604,30,2, 3,0, 2,5
604,30,-1, 3,0, 1,0
604,30,-1, 3,0, 1,0
605,1,-1, 3,1, 2,0
605,1,-1, 3,1, 1,-10
605,2,3, 2,3, 2,-5
605,2,1, 2,3, 1,5
605,2,1, 2,3, 0,5
605,2,1, 2,3, 0,5
605,2,1, 2,3, 0,5
605,2,1, 2,3, 0,10
605,3,0, 2,1, 2,5
605,3,0, 2,1, 0,5
605,3,0, 2,1, 0,5
605,3,3, 2,1, 0,5
605,3,-1, 2,1, 0,0
605,3,-1, 2,1, 0,10
605,4,1, 3,0, 2,5
605,4,2, 3,0, 1,5
605,4,2, 3,0, 1,5
605,4,-1, 3,0, 1,0
605,4,-1, 3,0, 1,10
605,5,2, 3,0, 2,5
605,5,0, 3,0, 1,-5
605,5,2, 3,0, 0,5
605,5,0, 3,0, 1,-5
605,5,2, 3,0, 0,5
605,5,2, 3,0, 1,-10
605,6,-1, 3,2, 2,0
605,6,-1, 3,2, 0,-10
605,7,0, 0,1, 2,-5
605,7,-1, 0,1, 0,0
605,7,-1, 0,1, 1,-10
605,8,1, 1,0, 2,-5
605,8,3, 1,0, 1,5
605,8,2, 1,0, 0,5
605,8,1, 1,0, 0,-5
605,8,-1, 1,0, 1,0
605,8,-1, 1,0, 0,-10
605,9,2, 1,0, 2,5
605,9,2, 1,0, 0,5
605,9,2, 1,0, 0,5
605,9,2, 1,0, 0,5
605,9,2, 1,0, 0,5
605,9,2, 1,0, 0,10
605,10,-1, 1,3, 2,0
605,10,-1, 1,3, 0,-10
605,11,3, 1,3, 2,-5
605,11,1, 1,3, 1,-5
605,11,2, 1,3, 1,5
605,11,-1, 1,3, 0,0
605,11,-1, 1,3, 0,0
605,12,0, 3,2, 2,5
605,12,1, 3,2, 0,5
605,12,-1, 3,2, 0,0
605,12,-1, 3,2, 0,10
605,13,1, 0,1, 2,-5
605,13,-1, 0,1, 1,0
605,13,-1, 0,1, 0,-10
605,14,2, 2,0, 2,-5
605,14,2, 2,0, 1,-5
605,14,3, 2,0, 1,5
605,14,3, 2,0, 0,5
605,14,2, 2,0, 0,-5
605,14,2, 2,0, 1,10
605,15,0, 2,0, 2,-5
605,15,-1, 2,0, 1,0
605,15,-1, 2,0, 0,-10
605,16,1, 2,1, 2,-5
605,16,1, 2,1, 0,-5
605,16,-1, 2,1, 0,0
605,16,-1, 2,1, 1,-10
605,17,-1, 2,3, 2,0
605,17,-1, 2,3, 1,10
605,18,3, 1,0, 2,5
605,18,3, 1,0, 0,5
605,18,3, 1,0, 0,5
605,18,3, 1,0, 0,5
605,18,0, 1,0, 0,-5
605,18,0, 1,0, 1,0
605,19,3, 1,0, 2,5
605,19,-1, 1,0, 0,0
605,19,-1, 1,0, 0,-10
605,20,2, 3,0, 2,5
605,20,3, 3,0, 1,-5
605,20,2, 3,0, 0,5
605,20,3, 3,0, 1,-5
605,20,1, 3,0, 0,5
605,20,1, 3,0, 1,-10
605,21,-1, 0,2, 2,0
605,21,-1, 0,2, 0,10
605,22,-1, 3,0, 2,0
605,22,-1, 3,0, 1,10
605,23,0, 1,2, 2,5
605,23,-1, 1,2, 0,0
605,23,-1, 1,2, 0,-10
605,24,2, 1,3, 2,5
605,24,3, 1,3, 0,-5
605,24,1, 1,3, 1,-5
605,24,-1, 1,3, 1,0
605,24,-1, 1,3, 0,10
605,25,0, 0,1, 2,-5
605,25,2, 0,1, 0,5
605,25,-1, 0,1, 1,0
605,25,-1, 0,1, 1,-10
605,26,2, 1,3, 2,5
605,26,2, 1,3, 0,5
605,26,2, 1,3, 0,5
605,26,2, 1,3, 0,5
605,26,2, 1,3, 0,5
605,26,2, 1,3, 0,10
605,27,2, 1,2, 2,-5
605,27,2, 1,2, 0,-5
605,27,1, 1,2, 0,-5
605,27,1, 1,2, 0,-5
605,27,1, 1,2, 0,-5
605,27,1, 1,2, 0,-10
605,28,3, 1,3, 2,-5
605,28,2, 1,3, 1,5
605,28,3, 1,3, 0,-5
605,28,2, 1,3, 1,5
605,28,-1, 1,3, 0,0
605,28,-1, 1,3, 0,-10
605,29,2, 2,1, 2,-5
605,29,1, 2,1, 1,-5
605,29,3, 2,1, 1,5
605,29,2, 2,1, 0,-5
605,29,1, 2,1, 1,-5
605,29,1, 2,1, 1,-10
605,30,-1, 3,0, 2,0
605,30,-1, 3,0, 0,0
606,1,0, 1,2, 2,5
606,1,0, 1,2, 0,5
606,1,3, 1,2, 0,5
606,1,2, 1,2, 0,-5
606,1,3, 1,2, 1,5
606,1,3, 1,2, 0,10
606,2,-1, 3,0, 2,0
606,2,-1, 3,0, 1,10
606,3,1, 0,1, 2,-5
606,3,2, 0,1, 1,5
